,diagnosis,sequence,gender,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,positive,negative,anger_nrc,anticipation,disgust,fear,joy,sadness,surprise,trust
0,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I would feel <mask> by him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01615433197002858,0.09339004615321755,0.0,0.0,0.0,0.0,0.7742415172979236,0.01489637466147542,0.7580559836933389,0.40369121613912284,0.2954761814326048,0.22025635582394898,0.07763521140441298,0.0,0.0,0.0,0.0,0.018093015300109982,0.005454078083857894,0.005175005411729217,0.002326728543266654,0.005137203261256218,0.0,0.0,0.009353084024041891,0.0,0.0,0.009353084024041891,0.007165638729929924,0.0,0.005215419223532081,0.0,0.0,0.1821443096268922,0.0019502195063978434,0.0015805413713678718,0.1532561465865001,0.0,0.11346690286882222,0.021014929632656276,0.0,0.0,0.01748558273538947,0.0021219721529632807,0.01536361058242619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011094554327428341,0.3138485064264387,0.08735106629319489,0.0,0.005192024167627096,0.15255298640113324,0.006233956664800644,0.23799859953578562,0.0420308894244954,0.012166022323071957
1,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I would feel <mask> around him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4185621808283031,0.0,0.0,0.0,0.0,0.8893519965931773,0.012510978616774082,0.8768410179764032,0.757430013269186,0.0,0.035228000953793526,0.023580728098750114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03819564124569297,0.0,0.03819564124569297,0.0,0.0,0.11090184468775988,0.0,0.0,0.039266540203243494,0.0,0.07163530448451638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007167587988078594,0.7666786452755332,0.030913184862583876,0.2473619244992733,0.24865167308598757,0.5742230634205043,0.007167587988078594,0.08730620052665472,0.008978653699159622,0.007167587988078594
2,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. he would <mask> me.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759375622496009,0.0,0.0,0.0,0.0,0.0,0.01006208173930645,0.01006208173930645,0.0,0.0,0.0,0.0,0.8892717873677611,0.0,0.0033185603097081184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005289043765515089,0.005289043765515089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00537901883944869,0.00537901883944869,0.0,0.0,0.0,0.0,0.0,0.6650498621165752,0.0,0.010887700133025646,0.010887700133025646,0.0,0.0,0.003975934814661741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024268342182040215,0.0,0.0,0.0,0.0,0.0,0.00537901883944869,0.0,0.0,0.01006208173930645
3,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I am <mask> at him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07713729329407215,0.5365871787071228,0.0,0.0,0.0,0.0,0.8847390478476882,0.010679932311177254,0.8740591155365109,0.0,0.861193404532969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07713729329407215,0.020558329299092293,0.05657896399497986,0.0,0.012591383419930935,0.012591383419930935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012591383419930935,0.012591383419930935,0.0,0.0,0.0,0.0,0.0,0.7811436504125595,0.7811436504125595,0.0,0.7811436504125595,0.19118379056453705,0.0,0.19118379056453705,0.0,0.0
4,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I would feel <mask> for him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498942696955055,0.0,0.0,0.0,0.0,0.7946745436638594,0.04254641244187951,0.7327596652321517,0.08200400043278933,0.0,0.4072811515070498,0.09459290746599436,0.0,0.04677718412131071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28741768514737487,0.09849123004823923,0.0,0.027452584821730852,0.0,0.16147387027740479,0.0,0.0,0.0,0.006019488908350468,0.0,0.006019488908350468,0.0,0.03939450532197952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14493857650086284,0.3087349021807313,0.23363018035888672,0.00469476543366909,0.23338682437315583,0.3181253564544022,0.008458583615720272,0.3496649004518986,0.003707283176481724,0.047853088937699795
5,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I would think that he should be <mask> for his present condition.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03780793189071119,0.003395614679902792,0.0,0.0,0.0,0.0,0.01747852610424161,0.010330707067623734,0.0027821713592857122,0.0,0.0027821713592857122,0.0,0.010445154272019863,0.0,0.0,0.0,0.0,0.15532936458475888,0.15158417238853872,0.0,0.0,0.0,0.0,0.0037451921962201595,0.0,0.0,0.0,0.0,0.3726524238009006,0.0,0.3726524238009006,0.0,0.0,0.0027821713592857122,0.0,0.0,0.0027821713592857122,0.0,0.0,0.02468130993656814,0.0,0.0,0.0,0.0,0.0,0.0,0.02065654331818223,0.0,0.0,0.012605000287294388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010082753840833902,0.0027821713592857122,0.0027821713592857122,0.0027821713592857122,0.0027821713592857122,0.007147819036617875,0.0,0.007147819036617875,0.0,0.0062730214558541775
6,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I think his present condition is <mask>.,male,0.0008209305815398693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008209305815398693,0.0,0.0,0.0,0.0,0.002107801439706236,0.2554867524886504,0.08835359709337354,0.0,0.0,0.0,0.39118927507661283,0.12764851079555228,0.2604110262473114,0.013179534347727895,0.0019581334199756384,0.06310438323998824,0.0026359004550613463,0.0,0.0,0.0,0.0,0.059578309184871614,0.016410541138611734,0.0009316601790487766,0.003360314527526498,0.025921083986759186,0.001057047164067626,0.01282932236790657,0.00883729662746191,0.001057047164067626,0.0,0.006634825374931097,0.01721447892487049,0.0,0.01721447892487049,0.0,0.0,0.2550858107279055,0.0,0.11696165235480294,0.07342247059568763,0.04003555263625458,0.06074829486897215,0.0,0.03467473387718201,0.0,0.04424634203314781,0.0,0.0008209305815398693,0.04342541145160794,0.02634327858686447,0.0,0.0,0.0,0.0017775156302377582,0.00293750106357038,0.0011403014650568366,0.0,0.0,0.0011403014650568366,0.0,0.0,0.2605011707637459,0.28080052230507135,0.023734575021080673,0.008840055379550904,0.04172897298121825,0.2405050038942136,0.009449661534745246,0.23111289332155138,0.018363263341598213,0.17735434701899067
7,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I feel <mask> by him.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685153923695907,0.1412507202476263,0.0,0.0,0.0,0.0,0.6197255578590557,0.08339977427385747,0.530684893601574,0.25239720835816115,0.12512543541379273,0.15858994761947542,0.06354578211903572,0.0,0.0,0.0,0.0,0.051219568122178316,0.028535226825624704,0.011293465504422784,0.0026119141839444637,0.008778961608186364,0.0,0.0,0.017878847662359476,0.0,0.0,0.017878847662359476,0.022662180243059993,0.0,0.008812925545498729,0.0,0.0,0.1766881630755961,0.018313711509108543,0.014170459588058293,0.12346397037617862,0.0014070828910917044,0.10258532164152712,0.08931304176803678,0.0,0.0,0.0667433034395799,0.028472740785218775,0.03827056265436113,0.0,0.002208397723734379,0.0,0.0,0.0,0.0014929091557860374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04880329978186637,0.3261810193071142,0.11403257993515581,0.0014070828910917044,0.019478932837955654,0.22325324977282435,0.025122333667241037,0.26344334590248764,0.05056086787953973,0.0385750358691439
8,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. I feel he is <mask>.,male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10219945781864226,0.2740840866463259,0.004991365713067353,0.0,0.0,0.0,0.5234928545542061,0.021264901850372553,0.500719228410162,0.08544843317940831,0.02610040339641273,0.25749700516462326,0.008549577090889215,0.0,0.0,0.0,0.0,0.0878174613462761,0.08016145974397659,0.0019377578282728791,0.0,0.001954670064151287,0.0,0.0037635737098753452,0.01042600255459547,0.0021082039456814528,0.001921226386912167,0.006396572222001851,0.012865772587247193,0.0,0.01083274104166776,0.0,0.0,0.12764472782146186,0.004883239744231105,0.03950064885430038,0.058818372315727174,0.0,0.03734681394416839,0.032881010323762894,0.0,0.0,0.002377337426878512,0.0010607268195599318,0.0013166106073185802,0.0,0.00290382478851825,0.006304459180682898,0.0,0.0,0.008018068969249725,0.1446509681409225,0.0,0.0,0.0,0.0,0.0,0.0,0.02050774428062141,0.5408561368240044,0.2951047429814935,0.00456294440664351,0.2583520985208452,0.4940280291484669,0.013789596152491868,0.46658766944892704,0.010217948933131993,0.015230798977427185
9,depression,My friend is a 30 year-old single man with depression. Sometimes he hears voices and becomes upset. He lives alone in an apartment and works as a clerk at a large law firm. He had been hospitalized six times because of his illness. It is likely I would <mask> him.,male,0.011592781404033303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008792996406555176,0.0027997849974781275,0.0,0.0,0.0,0.22670706373173743,0.026142916409298778,0.008792996406555176,0.0,0.0,0.0,0.40953251568134874,0.041746933362446725,0.367785582318902,0.12518055271357298,0.04545573377981782,0.18651331460569054,0.2373284047935158,0.0011499940883368254,0.0017207504715770483,0.0,0.0,0.2137032870668918,0.19805320375598967,0.013122758478857577,0.0018728655995801091,0.0020476942881941795,0.0,0.0,0.02124034642474726,0.004221389070153236,0.0,0.017018957354594022,0.016670782584697008,0.0,0.010045723989605904,0.0,0.0,0.3687725622439757,0.19642462232150137,0.12716060387901962,0.235859832377173,0.0033276486210525036,0.15285905683413148,0.005375379230827093,0.22557363810483366,0.0,0.011163093848153949,0.009092865511775017,0.0,0.0,0.03822618769481778,0.0,0.0,0.0,0.0,0.026953337714076042,0.0,0.0,0.0,0.0,0.0,0.0,0.057690616813488305,0.33559735398739576,0.2461025797529146,0.09148916706908494,0.12421991536393762,0.2569585279561579,0.022398899192921817,0.19507529062684625,0.18580005213152617,0.037006689701229334
