,diagnosis,sequence,gender,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,positive,negative,anger_nrc,anticipation,disgust,fear,joy,sadness,surprise,trust
0,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I would feel <mask> by her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04787438502535224,0.03508180275093764,0.0020297576556913555,0.0,0.0,0.0,0.5867981842602603,0.06159458478214219,0.5240937116323039,0.22330242861062288,0.22537428373470902,0.15823555120732635,0.07164036360336468,0.0,0.0,0.0,0.0,0.03212554397759959,0.00997228769119829,0.01822624239139259,0.0034907267545349896,0.0009672986343502998,0.0,0.0006327334558591247,0.038406713341828436,0.0,0.0,0.038406713341828436,0.017133279761765152,0.0,0.006209747225511819,0.002133174566552043,0.0,0.186946316214744,0.0178480613976717,0.008333084464538842,0.15445949346758425,0.0036401868565008044,0.1194589490769431,0.06059730250854045,0.0007988125435076654,0.0,0.04437399189919233,0.01896574947750196,0.024700344016309828,0.000707898405380547,0.0,0.0,0.0,0.0,0.004432556219398975,0.0017395890317857265,0.0,0.0,0.0,0.0,0.0,0.0,0.028960138268303126,0.23139152443036437,0.13160093093756586,0.0007354564731940627,0.02851903176633641,0.13246047083521262,0.016265518323052675,0.1990623674937524,0.01574858243111521,0.008180114789865911
1,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I would feel <mask> around her.,female,0.04027842287905514,0.020878921495750546,0.0,0.0,0.0,0.0,0.0,0.0,0.020878921495750546,0.0,0.0017462242394685745,0.0,0.0,0.0,0.01765327714383602,0.0,0.4948183865053579,0.10969055985333398,0.0,0.0,0.0,0.7938908087089658,0.14867541735293344,0.6452153913560323,0.31643224897561595,0.005962873692624271,0.06914180028252304,0.03355035331333056,0.0,0.0,0.0,0.0,0.033716164296492934,0.0,0.0,0.0010076002217829227,0.0020193925593048334,0.01889950316399336,0.01178966835141182,0.0,0.0,0.0,0.0,0.017350012669339776,0.004439473268575966,0.01291053940076381,0.0,0.0,0.35094657458830625,0.0,0.019538532244041562,0.029870895785279572,0.014356119791045785,0.3010344242211431,0.0,0.020065709948539734,0.0,0.007431359030306339,0.0,0.007431359030306339,0.0,0.0,0.0,0.0,0.0,0.0,0.028636541799642146,0.005740395979955792,0.004439473268575966,0.0,0.001300922711379826,0.0,0.0,0.054013087530620396,0.587785363313742,0.17648783733602613,0.0509434905834496,0.2182226707227528,0.4235399414319545,0.05312807415612042,0.20468284632079303,0.004538714769296348,0.05312807415612042
2,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. she would <mask> me.,female,0.002949782647192478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002949782647192478,0.0,0.0,0.0,0.0,0.5421652682125568,0.001879580901004374,0.002949782647192478,0.0,0.0,0.0,0.10930978506803513,0.020515948999673128,0.088793836068362,0.011664208257570863,0.05267802614253014,0.018498766119591892,0.7146334835560992,0.0,0.01769319293089211,0.0,0.0,0.00794998137280345,0.00794998137280345,0.0,0.0,0.0,0.0,0.0,0.014548646518960595,0.012341925874352455,0.001171044073998928,0.001035676570609212,0.0035194349475204945,0.0,0.0,0.0,0.0,0.045729887089692056,0.01768147316761315,0.0016284266021102667,0.019282175111584365,0.002258156193420291,0.015334149356931448,0.0015081109013408422,0.5106100065167993,0.0,0.0328550135018304,0.02903194003738463,0.0,0.00382307346444577,0.0010383303742855787,0.0,0.0,0.0,0.0,0.02668461832217872,0.0,0.0,0.0,0.0,0.0,0.0,0.05359602207317948,0.09489112242590636,0.03807452111504972,0.013490139972418547,0.01567457488272339,0.0668420703150332,0.012303618481382728,0.047039770521223545,0.016418203129433095,0.012945039663463831
3,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I am <mask> at her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6214243173599243,0.0,0.0,0.0,0.0,0.9216811507940292,0.0,0.9216811507940292,0.0,0.9216811507940292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027371838688850403,0.027371838688850403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027371838688850403,0.027371838688850403,0.0,0.0,0.0,0.0,0.0,0.8943093121051788,0.8943093121051788,0.0,0.8943093121051788,0.2728849947452545,0.0,0.2728849947452545,0.0,0.0
4,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I would feel <mask> for her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35319747030735016,0.0,0.0,0.0,0.0,0.9085239320993423,0.0,0.9085239320993423,0.04287628084421158,0.0,0.23155832290649414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5553264617919922,0.0,0.0,0.0,0.0,0.5553264617919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769656091928482,0.6769656091928482,0.0,0.6769656091928482,0.6769656091928482,0.0,0.6340893283486366,0.0,0.0
5,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I would think that she should be <mask> for her present condition.,female,0.005946439778199419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002968132175737992,0.0,0.003536601609084755,0.0,0.0,0.036467081401497126,0.2374740851810202,0.061822261224733666,0.0,0.0,0.003591648244764656,0.46540529921185225,0.358015795936808,0.10324552154634148,0.021394823503214866,0.04277580272173509,0.024613341316580772,0.020592205226421356,0.0003118920139968395,0.0006401445716619492,0.0,0.0,0.060709263692842796,0.02910372326732613,0.001014043198665604,0.0008422699174843729,0.026911935972748324,0.0,0.002837291336618364,0.0003347873280290514,0.0003347873280290514,0.0,0.0,0.1236968420271296,0.00031702074920758605,0.1232235413917806,0.00047330063534900546,0.0,0.13793574686860666,0.002124414808349684,0.04666206528781913,0.052852791763143614,0.0648815329768695,0.011057760042604059,0.02408541747718118,0.004920989740639925,0.016449993359856308,0.007707139360718429,0.0027893502556253225,0.004194546403596178,0.0007232427014969289,0.027729094465030357,0.0008563349256291986,0.0009621079079806805,0.04032095818547532,0.0015623052313458174,0.025396421871846542,0.022657248831819743,0.00167690688977018,0.0,0.01972078555263579,0.001259556389413774,0.0,0.2381088693800848,0.09893087926320732,0.07197961935889907,0.07220734303700738,0.06591863624635153,0.08328787834034301,0.07887186497100629,0.09547167320852168,0.028877588047180325,0.04981396158109419
6,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I think her present condition is <mask>.,female,0.00475767208263278,0.0035718854633159935,0.0006425384199246764,0.0,0.0,0.0,0.0006425384199246764,0.0,0.002929347043391317,0.0,0.0007908816915005445,0.0,0.0,0.0,0.000394904927816242,0.004880031512584537,0.35450769544695504,0.19903640652773902,0.0,0.0,0.0008945515146479011,0.45579853042727336,0.09446784810279496,0.36030548813869245,0.015405457612359896,0.013126851961715147,0.06391917014843784,0.0031381641165353358,0.0,0.0,0.0006425384199246764,0.0,0.038580154185183346,0.012531218526419252,0.001389513723552227,0.00554977435967885,0.01137245268910192,0.004480961069930345,0.005933982727583498,0.0003458999563008547,0.0,0.0,0.0003458999563008547,0.06452715830528177,0.0003945474454667419,0.06320177536690608,0.0009308354929089546,0.0003896239213645458,0.2554239351884462,0.0,0.065042865666328,0.025353693636134267,0.04582371027208865,0.15553562741843052,0.002278245403431356,0.13908527209423482,0.0,0.02341992376022972,0.0007518728962168097,0.0018259239732287824,0.019063491403358057,0.04425419797189534,0.0003896239213645458,0.0,0.000763706280849874,0.0006288246950134635,0.006458653893787414,0.006815243192249909,0.00195420763338916,0.0,0.004861035558860749,0.0,0.0,0.06563407636713237,0.4201107594417408,0.06619194886297919,0.016907249693758786,0.09907008372829296,0.3250164042110555,0.014170292561175302,0.3925643001275603,0.01830389743554406,0.03153836968704127
7,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I feel <mask> by her.,female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029856602661311626,0.041239686601329595,0.0,0.0,0.0,0.0,0.5093618495156989,0.02710151206701994,0.4814455311279744,0.16512640559813008,0.14801872574025765,0.20227422611787915,0.027633452380541712,0.0,0.0,0.0,0.0,0.032835028890985996,0.009383399796206504,0.01888814737321809,0.0024977456778287888,0.0029137374367564917,0.0,0.0,0.04765503667294979,0.0,0.0,0.04765503667294979,0.010259800124913454,0.0,0.0064784809947013855,0.0,0.0,0.11995797883719206,0.0052053282270208,0.0030346069834195077,0.1058623060816899,0.0,0.08864819048903883,0.037614026572555304,0.0,0.0,0.030204123293515295,0.006696980621200055,0.02350714267231524,0.0,0.0,0.0,0.0,0.0,0.0012554622953757644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01539848477113992,0.27695030032191426,0.18419651902513579,0.0,0.023314494523219764,0.1918216230114922,0.007641060859896243,0.24330304155591875,0.01702499226666987,0.007677960442379117
8,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. I feel she is <mask>.,female,0.0066821586224250495,0.0007973193423822522,0.0005738042818848044,0.0003318007511552423,0.0,0.0,0.00024200353072956204,0.0,0.00022351506049744785,0.0,0.0007104513060767204,0.0011411936138756573,0.0023300038010347635,0.0,0.0017031905590556562,0.11317657893232536,0.24843528366182,0.011995173874311149,0.0,0.00022025460202712566,0.0,0.5180777652858524,0.09312023037637118,0.42407655288116075,0.06574774406908546,0.0261647921288386,0.25871065963292494,0.014844009099761024,0.0026858855853788555,0.0003522855113260448,0.00024200353072956204,0.0,0.030558332728105597,0.0037463507032953203,0.0061111474060453475,0.007081850606482476,0.007129840771085583,0.005147685471456498,0.0033085947507061064,0.008587574848206714,0.0019228198507335037,0.0004556053609121591,0.006209149636561051,0.09228012424136978,0.0,0.08076056212303229,0.010185872044530697,0.0,0.2093995352042839,0.005215727549511939,0.0341390032263007,0.13621763449918944,0.009808707080082968,0.04635651990247425,0.023787379846908152,0.0032742269395384938,0.0015733758627902716,0.033595800574403256,0.014551953761838377,0.015689456573454663,0.003671000333270058,0.007274708623299375,0.002654435462318361,0.0029156412347219884,0.0006032285746186972,0.018189500086009502,0.1172768558608368,0.02339592733187601,0.00968289648881182,0.0,0.013713030843064189,0.0,0.0,0.0640347714361269,0.4825228981935652,0.258859893277986,0.019592844764702022,0.2336567137390375,0.40139628024189733,0.03765867816400714,0.4093024593021255,0.015605691995006055,0.03835151402745396
9,depression,My friend is a 30 year-old single woman with depression. Sometimes he hears voices and becomes upset. She lives alone in an apartment and works as a clerk at a large law firm. She had been hospitalized six times because of her illness. It is likely I would <mask> her.,female,0.029743120016064495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01262723095715046,0.017115889058914036,0.0,0.0,0.0,0.36378680414054543,0.011402586475014687,0.01262723095715046,0.0,0.0,0.0,0.4711721977801062,0.02097309398232028,0.4495146628469229,0.03595661657163873,0.17036069685127586,0.22113018936943263,0.17765266477363184,0.004786917474120855,0.018140485510230064,0.0,0.0,0.1045673016924411,0.092390961071942,0.007582056394312531,0.005305358266923577,0.0014996465761214495,0.0,0.0,0.05921037134248763,0.011348851956427097,0.001497923512943089,0.04636359587311745,0.01961492677219212,0.0025331666693091393,0.011499780346639454,0.003225261578336358,0.0,0.19272601034026593,0.09818068653112277,0.024465736001729965,0.1452165896189399,0.008542574709281325,0.0283085978589952,0.001908886362798512,0.3357859497773461,0.0,0.05056686809984967,0.0403012452297844,0.0,0.00904218084178865,0.006436492723878473,0.0,0.0,0.0008198328432627022,0.0,0.04926137090660632,0.001194005599245429,0.001194005599245429,0.0,0.0,0.0,0.0,0.0628041927702725,0.3683432529796846,0.22737003804650158,0.027739634970203042,0.0988332888809964,0.25544271420221776,0.020558945776429027,0.23319765541236848,0.06557728338520974,0.022709842771291733
